PolicyID,State,CoverageGap,CreditScore,Age,NumberOfVehicles,NewestVehicleAge,PriorAccidentCount,ZipCode,TimeInsured,ClaimAmount,ClaimFlag
69211,VA,Large Gap,788,26,1,11,1,10216,0.0657534,0,0
69212,VA,Large Gap,522,46,4,5,0,81030,1,0,0
69213,CA,Large Gap,414,27,3,8,1,32561,1,0,0
69214,TX,Large Gap,678,27,1,1,0,52523,1,0,0
69215,CA,No Gap,519,31,3,2,0,11892,0.0027397,0,0
69216,TX,No Gap,504,48,4,7,0,12963,1,0,0
69217,CA,Large Gap,538,44,1,8,0,23413,0.309589,0,0
69218,CA,Small Gap,596,42,1,19,0,39181,1,0,0
69219,TX,Large Gap,457,27,1,11,0,33599,0.1123288,0,0
69220,CA,No Gap,827,21,1,18,0,27950,0.7315068,0,0
69221,NY,Small Gap,559,45,3,7,1,48660,1,0,0
69222,CA,No Gap,492,55,2,9,0,18071,0.6657534,0,0
69223,CA,Small Gap,490,35,1,19,0,22992,0.1479452,0,0
69224,NY,Large Gap,710,37,2,9,0,62720,0.139726,0,0
69225,TX,No Gap,400,28,1,14,0,10258,0.4849315,0,0
69226,VA,Large Gap,793,22,1,14,0,47744,0.3945205,0,0
69227,NY,Large Gap,508,23,1,10,0,23965,NA,0,0
69228,VA,Large Gap,661,46,2,6,1,50057,0.3068493,0,0
69229,CA,No Gap,516,21,2,13,0,21962,0.0630137,0,0
69230,CA,No Gap,697,22,2,5,0,21962,0.1726027,0,1
69231,FL,Large Gap,744,40,3,11,0,15615,0.6273973,0,0
69232,FL,No Gap,489,24,2,0,0,62720,1,0,0
69233,FL,No Gap,397,20,2,6,1,62720,0.5068493,8800,1
69234,CA,Small Gap,355,58,1,8,0,47040,1,0,1
69235,NY,Large Gap,664,38,1,2,0,47381,1,0,0
69236,NY,No Gap,392,44,1,17,0,62720,0.1917808,0,0
69237,CA,No Gap,499,60,2,12,0,75300,1,0,0
69238,CA,Large Gap,681,23,1,4,0,29766,1,0,0
69239,VA,Large Gap,655,39,1,10,2,46736,1,0,0
69240,TX,No Gap,490,57,2,3,3,62720,0.2931507,0,0
69241,TX,No Gap,781,43,1,2,0,90200,0.2356164,0,0
69242,CA,No Gap,714,23,1,5,3,18481,0.2219178,0,0
69243,NY,No Gap,758,23,1,6,0,16890,1,0,0
69244,VA,Large Gap,553,29,1,20,0,19624,0.3068493,0,0
69245,CA,No Gap,702,67,1,9,1,48452,0.4191781,1500,1
69246,CA,Large Gap,528,21,1,17,0,28883,1,0,0
69247,NY,Small Gap,522,28,1,0,0,15615,0.2219178,0,0
69248,TX,Large Gap,731,28,1,6,0,15615,0.9205479,0,0
69249,NY,No Gap,506,51,1,9,0,16460,1,0,0
69250,VA,Large Gap,473,54,1,12,1,30249,1,0,0
69251,CA,No Gap,430,25,2,6,0,18960,1,1600,1
69252,CA,No Gap,487,27,2,14,1,18960,1,0,0
69253,CA,No Gap,368,51,5,4,5,54890,1,0,0
69254,TX,Small Gap,756,34,2,5,4,35793,1,0,0
69255,CA,Large Gap,608,38,1,7,0,33599,0.2219178,0,0
69256,FL,No Gap,719,40,1,11,0,21962,1,0,0
69257,NY,No Gap,432,42,3,10,0,46250,1,0,0
69258,CA,No Gap,516,19,1,7,0,15306,0.3123288,0,0
69259,CA,No Gap,385,63,1,14,0,16809,1,0,0
69260,VA,Large Gap,552,54,3,6,0,11634,0.3068493,0,0
69261,CA,No Gap,366,46,2,9,0,34704,NA,0,0
69262,CA,Large Gap,693,29,1,10,0,26422,0.0520548,0,0
69263,CA,Large Gap,943,24,1,4,1,11418,0.1068493,0,1
69264,NY,Large Gap,450,31,1,21,0,31168,0.1452055,0,0
69265,NY,Large Gap,434,37,1,19,0,21821,0.1068493,0,0
69266,VA,Large Gap,821,23,1,15,0,30541,0.5589041,1000,1
69267,CA,Large Gap,792,37,1,7,1,13939,0.9972603,0,0
69268,FL,Large Gap,683,25,1,14,1,81030,0.2219178,0,0
69269,CA,Large Gap,585,52,2,14,1,12014,1,0,0
69270,CA,No Gap,625,38,1,17,0,54890,0.9041096,0,0
69271,CA,Small Gap,373,68,2,9,1,74160,1,0,0
69272,NY,No Gap,776,21,1,5,0,29840,NA,0,0
69273,FL,No Gap,630,53,5,14,0,30448,1,0,0
69274,FL,No Gap,528,56,5,9,0,30448,1,4700,1
69275,CA,Small Gap,480,40,2,0,1,32561,1,0,0
69276,NY,No Gap,619,53,1,5,0,47194,1,0,0
69277,CA,No Gap,681,18,1,6,0,32561,0.8191781,0,0
69278,CA,Large Gap,411,34,2,4,0,91490,0.3068493,0,0
69279,VA,Large Gap,NA,22,1,0,0,15851,0.0054795,0,0
69280,TX,No Gap,551,46,1,5,0,18960,0.1452055,0,0
69281,CA,Large Gap,511,39,2,2,0,22610,0.2027397,0,0
69282,VA,Large Gap,591,16,1,21,0,81030,0.4191781,0,0
69283,NY,Large Gap,709,33,1,16,1,20680,0.2219178,0,0
69284,VA,Large Gap,502,33,1,5,1,25434,1,0,0
69285,TX,No Gap,672,33,1,0,0,16360,1,0,0
69286,NY,No Gap,381,20,1,21,0,22228,1,0,0
69287,CA,Large Gap,516,33,3,8,1,48978,0.3068493,0,0
69288,CA,No Gap,545,22,1,15,0,34836,1,0,0
69289,NY,No Gap,826,24,1,21,1,17718,1,0,0
69290,CA,No Gap,675,50,1,4,2,52018,0.2219178,0,0
69291,CA,Small Gap,502,41,3,4,0,18960,0.1260274,800,1
69292,CA,Small Gap,487,42,3,6,1,18960,0.1260274,0,0
69293,TX,No Gap,852,61,1,21,4,18960,0.5123288,0,0
69294,WV,Large Gap,440,59,2,12,0,18071,0.2273973,0,0
69295,CA,Small Gap,705,28,1,13,0,15090,0.2575342,0,0
69296,TX,No Gap,781,28,1,18,1,29766,0.339726,0,0
69297,NY,No Gap,397,35,1,2,0,48452,1,0,0
69298,VA,Large Gap,851,41,1,22,0,18481,0.169863,1100,1
69299,CA,Large Gap,841,67,1,3,0,76130,1,1500,1
69300,VA,Large Gap,531,29,1,7,0,52523,1,0,0
69301,VA,Large Gap,560,37,1,12,0,37400,0.4794521,0,0
69302,CA,No Gap,672,22,1,1,0,44934,0.9972603,0,0
69303,NY,Large Gap,541,44,1,0,0,15508,1,0,0
69304,VA,Large Gap,636,24,1,2,0,19371,1,0,0
69305,VA,Large Gap,652,46,3,2,0,38061,0.0547945,0,0
69306,CA,Large Gap,540,44,1,8,0,24583,1,0,0
69307,VA,Large Gap,434,43,1,15,0,64600,1,0,0
69308,CA,No Gap,619,18,1,25,0,11216,0.109589,0,0
69309,VA,Large Gap,449,47,1,14,0,18893,1,0,0
69310,TX,Large Gap,682,66,3,4,3,11892,0.8547945,0,0
69311,CA,Small Gap,577,37,1,9,0,21962,1,0,0
69312,CA,Large Gap,651,24,1,3,1,18995,1,0,1
69313,CA,Large Gap,669,28,1,3,1,22610,0.1424658,0,0
69314,TX,No Gap,394,58,3,9,2,24583,0.8767123,0,0
69315,VA,Large Gap,455,56,2,1,0,37549,0.2273973,0,0
69316,CA,Large Gap,866,24,1,9,2,19100,0.4958904,0,0
69317,FL,No Gap,514,46,5,5,0,45870,1,0,0
69318,TX,No Gap,NA,41,1,6,2,11216,0.1424658,0,0
69319,TX,Small Gap,695,46,1,14,0,14300,0.2109589,0,0
69320,NY,Large Gap,824,28,1,13,1,25434,0.2986301,0,0
69321,TX,Small Gap,444,45,4,8,0,47859,0.3917808,0,0
69322,TX,Large Gap,NA,23,1,24,2,10216,1,0,0
69323,VA,Large Gap,590,40,1,18,0,18481,0.4328767,0,0
69324,CA,Large Gap,648,30,1,16,0,16809,1,0,0
69325,NY,No Gap,637,51,3,8,0,47783,0.5643836,0,0
69326,VA,Large Gap,968,32,1,13,0,10216,0.0520548,0,0
69327,CA,Small Gap,603,23,2,14,0,17702,0.539726,0,0
69328,TX,Small Gap,518,53,2,9,0,28959,0.2273973,0,0
69329,VA,Large Gap,512,48,2,9,0,18960,0.1232877,0,0
69330,VA,Large Gap,371,46,4,5,0,26474,1,700,1
69331,VA,Large Gap,496,40,4,7,1,26474,1,0,0
69332,NY,Small Gap,537,58,4,6,0,11522,1,0,0
69333,VA,Large Gap,760,32,2,1,0,51837,0.4821918,0,0
69334,CA,No Gap,NA,21,1,11,0,32561,0.5753425,0,0
69335,CA,No Gap,456,35,1,16,0,17830,0.2356164,0,0
69336,TX,Large Gap,938,26,1,1,0,52523,0.0136986,0,0
69337,FL,No Gap,687,26,1,15,0,18071,1,0,0
69338,CA,Large Gap,600,48,1,14,0,24583,1,0,0
69339,CA,Small Gap,474,26,1,13,0,39181,0.4931507,0,0
69340,NY,No Gap,669,28,1,5,0,30249,0.309589,0,0
69341,CA,Large Gap,518,33,2,4,2,28883,0.5589041,0,0
69342,TX,No Gap,583,44,1,10,0,49846,0.1424658,0,0
69343,VA,Large Gap,689,31,1,14,0,10216,0.2575342,0,0
69344,NY,No Gap,584,52,2,7,0,20680,1,0,0
69345,NY,Small Gap,725,37,2,4,3,17818,0.5205479,0,0
69346,CA,Large Gap,560,39,1,21,0,22193,1,0,0
69347,VA,Large Gap,864,21,1,3,0,16330,0.1041096,0,0
69348,VA,Large Gap,614,25,1,4,1,27741,0.1424658,0,0
69349,TX,Large Gap,505,41,1,4,0,33599,0.3068493,0,0
69350,VA,Large Gap,575,24,1,4,0,18481,1,800,1
69351,TX,Large Gap,557,66,3,3,0,16185,1,0,0
69352,NY,Small Gap,627,32,1,9,2,17818,0.9972603,0,0
69353,NY,No Gap,880,19,1,12,0,27938,1,0,0
69354,NY,Small Gap,456,43,2,7,0,52523,1,0,0
69355,TX,Large Gap,523,28,1,4,2,48660,1,0,0
69356,TX,Large Gap,633,41,1,7,0,32561,1,0,0
69357,CA,Large Gap,742,19,1,2,0,52523,1,0,0
69358,CA,No Gap,411,50,1,12,0,86940,1,600,1
69359,TX,Large Gap,453,41,1,15,0,51837,0.430137,0,0
69360,CA,Large Gap,753,43,2,0,0,81800,1,0,0
69361,VA,Large Gap,666,29,1,13,0,52523,0.6575342,0,0
69362,VA,Large Gap,436,36,1,4,0,34704,0.139726,0,0
69363,NY,No Gap,576,47,2,9,0,48520,1,0,0
69364,CA,Large Gap,528,28,1,16,0,62720,0.2328767,0,0
69365,VA,Large Gap,617,51,2,8,0,24583,1,0,0
69366,CA,Large Gap,416,48,1,14,0,24250,0.0794521,0,0
69367,CA,Large Gap,407,49,1,3,0,25415,1,0,0
69368,CA,Large Gap,731,21,1,11,0,32560,0.9232877,0,0
69369,CA,Large Gap,473,42,4,13,0,45225,1,0,0
69370,CA,Large Gap,441,39,4,12,0,45225,0.1753425,1200,1
69371,FL,Small Gap,643,26,1,12,4,32561,0.139726,0,0
69372,CA,Large Gap,836,30,1,14,0,62720,1,0,0
69373,NY,No Gap,523,65,1,16,0,24250,0.8191781,0,0
69374,CA,Small Gap,535,49,1,9,0,18521,0.139726,0,0
69375,NY,Small Gap,462,49,2,5,0,46736,1,0,0
69376,CA,Small Gap,469,36,1,7,1,46430,0.3890411,0,0
69377,NY,No Gap,505,55,6,2,0,38900,1,0,0
69378,FL,Small Gap,442,51,4,4,0,74160,1,0,0
69379,VA,Large Gap,535,35,2,0,0,11101,0.4739726,0,0
69380,VA,Large Gap,496,33,1,10,0,19156,0.1123288,0,0
69381,CA,No Gap,665,30,1,7,1,25434,1,0,0
69382,NY,No Gap,506,25,3,0,0,33599,1,0,0
69383,TX,No Gap,367,51,2,8,1,88240,0.0520548,0,0
69384,NY,No Gap,708,44,1,3,2,10974,1,0,0
69385,TX,Large Gap,NA,27,1,10,2,26290,0.1205479,0,0
69386,VA,Large Gap,565,36,3,4,0,29225,1,0,0
69387,CA,Large Gap,639,41,2,3,0,48602,1,0,0
69388,CA,No Gap,587,64,1,8,0,50555,1,0,0
69389,TX,Small Gap,543,48,2,13,0,19100,1,0,0
69390,NY,Large Gap,861,25,1,14,1,17052,1,0,0
69391,NY,Large Gap,711,51,1,6,0,33041,1,0,0
69392,CA,Large Gap,452,45,1,10,0,27938,0.6575342,0,0
69393,FL,No Gap,417,20,1,14,0,24871,0.8273973,0,0
69394,TX,Large Gap,474,61,1,14,0,52523,1,0,0
69395,VA,Large Gap,645,53,2,12,0,32147,0.3424658,0,0
69396,CA,Large Gap,437,53,2,14,0,39280,0.6849315,0,0
69397,CA,No Gap,455,38,2,13,1,31168,0.1726027,0,0
69398,NY,Large Gap,455,36,1,17,0,36890,0.3041096,0,0
69399,CA,Large Gap,469,53,1,0,0,47744,0.0273973,0,0
69400,NY,Large Gap,497,45,1,10,0,28959,0.2246575,0,0
69401,FL,Small Gap,726,24,1,3,0,11216,0.139726,0,0
69402,CA,No Gap,707,16,1,21,1,28959,0.3315068,0,0
69403,TX,No Gap,802,47,2,7,1,62720,1,0,0
69404,VA,Large Gap,610,31,2,9,0,80350,0.6575342,0,0
69405,CA,Small Gap,547,35,2,11,1,16976,1,0,0
69406,CA,Small Gap,409,49,2,12,0,61150,1,0,0
69407,TX,Small Gap,491,39,3,15,2,12400,1,0,0
69408,CA,Large Gap,526,21,1,13,0,50650,1,0,0
69409,TX,Large Gap,784,23,1,21,0,24597,0.139726,0,0
69410,NY,No Gap,636,24,1,10,0,52150,1,0,0
69411,CA,Large Gap,437,30,1,6,0,17718,0.3041096,0,0
69412,CA,Large Gap,687,41,2,16,0,47381,0.4164384,0,0
69413,TX,Small Gap,423,40,4,11,0,31189,0.3041096,0,0
69414,NY,No Gap,560,24,1,0,0,86160,1,0,0
69415,TX,No Gap,451,69,2,4,0,46736,1,0,0
69416,CA,Large Gap,650,45,1,5,0,70080,0.2246575,0,0
69417,CA,Large Gap,489,29,1,13,1,18200,0.9589041,0,0
69418,VA,Large Gap,785,61,1,16,2,93030,0.2630137,0,1
69419,NY,Large Gap,508,41,2,9,0,41848,0.7232877,0,0
69420,VA,Large Gap,566,50,1,2,0,52523,0.1671233,0,0
69421,VA,Large Gap,501,47,1,7,0,68680,0.2273973,0,0
69422,CA,No Gap,565,46,2,12,2,36608,NA,0,0
69423,VA,Large Gap,472,34,1,12,0,17830,0.2246575,0,0
69424,CA,Large Gap,709,47,1,3,1,17818,0.3315068,0,0
69425,NY,Large Gap,574,27,1,12,0,33776,1,0,0
69426,CA,Large Gap,378,43,3,10,0,32561,0.2246575,0,0
69427,NY,No Gap,544,20,1,13,0,23631,1,0,0
69428,VA,Large Gap,476,70,2,6,1,48520,0.2246575,0,0
69429,NY,No Gap,736,19,1,12,1,46736,0.3041096,0,0
69430,CA,No Gap,609,34,1,14,0,81800,0.7232877,0,0
69431,TX,Small Gap,821,24,1,6,0,28959,0.139726,0,0
69432,CA,Large Gap,363,47,2,6,0,23806,1,0,0
69433,CA,Large Gap,843,22,1,13,0,13550,0.1232877,0,0
69434,CA,No Gap,328,45,4,3,1,10761,1,0,0
69435,VA,Large Gap,700,21,1,1,0,29840,0.1424658,0,0
69436,NY,No Gap,555,35,1,1,0,16890,1,0,0
69437,NY,No Gap,495,39,1,1,0,62720,1,0,0
69438,NY,Small Gap,378,33,2,17,0,44083,1,0,0
69439,FL,No Gap,653,26,2,3,0,29840,1,4200,1
69440,FL,No Gap,625,26,2,4,1,29840,1,0,0
69441,CA,Large Gap,725,32,1,7,1,45136,0.3041096,0,0
69442,CA,No Gap,653,27,1,8,0,33170,1,0,0
69443,VA,Large Gap,456,43,1,7,0,30541,NA,0,0
69444,CA,Large Gap,636,41,1,7,0,12014,0.139726,0,0
69445,CA,No Gap,792,48,1,12,1,11284,0.1671233,0,0
69446,VA,Large Gap,854,19,2,4,0,15851,0.6575342,0,0
69447,CA,Small Gap,740,23,1,14,0,47744,0.3041096,0,0
69448,FL,No Gap,680,32,1,19,0,59420,0.7424658,0,0
69449,VA,Large Gap,754,25,1,4,1,31168,0.5616438,0,0
69450,NY,No Gap,683,43,2,7,0,14257,1,0,0
69451,CA,Large Gap,862,40,1,2,1,11246,0.7232877,0,0
69452,TX,No Gap,639,40,1,5,1,34704,1,0,0
69453,VA,Large Gap,442,38,2,10,0,48909,0.1369863,0,0
69454,VA,Large Gap,445,52,3,18,0,25434,0.9424658,0,0
69455,NY,No Gap,355,58,1,15,0,30430,0.3205479,0,0
69456,VA,Large Gap,570,32,1,9,1,28959,0.0958904,0,0
69457,FL,No Gap,533,45,1,13,0,57450,0.2219178,0,0
69458,NY,Large Gap,462,68,1,8,0,50985,0.2219178,0,0
69459,CA,Large Gap,NA,21,1,6,2,54850,0.2794521,0,0
69460,CA,No Gap,484,51,1,17,0,16185,0.1369863,0,0
69461,CA,Large Gap,621,26,1,16,0,10347,0.1342466,0,0
69462,CA,Small Gap,727,29,1,6,0,12014,NA,0,0
69463,NY,No Gap,450,57,1,6,0,31019,1,0,0
69464,NY,No Gap,454,33,1,2,0,47411,1,0,0
69465,VA,Large Gap,682,35,1,10,0,21962,1,6000,1
69466,WV,Large Gap,512,44,2,1,1,48599,1,0,0
69467,WV,No Gap,487,24,1,18,0,30102,0.3945205,0,0
69468,CA,Large Gap,575,49,1,4,2,43730,1,0,0
69469,CA,Large Gap,811,24,1,2,0,25415,1,0,0
69470,CA,Large Gap,637,35,1,4,0,16185,0.1041096,0,0
69471,TX,Large Gap,594,30,1,6,1,18960,0.1041096,0,0
69472,VA,Large Gap,896,40,1,11,0,23378,0.3479452,0,0
69473,CA,Small Gap,842,18,1,4,2,51837,1,0,0
69474,FL,Small Gap,504,40,1,28,0,29766,0.2219178,0,0
69475,WV,No Gap,665,39,2,6,2,45136,0.1041096,0,0
69476,CA,Small Gap,441,40,2,0,0,17052,1,0,0
69477,VA,Large Gap,602,24,1,14,3,24583,1,0,0
69478,NY,Small Gap,573,44,3,1,1,10974,1,0,0
69479,FL,Small Gap,577,20,1,33,0,34836,0.309589,0,0
69480,CA,No Gap,616,39,1,13,0,39778,0.309589,0,0
69481,CA,Small Gap,681,28,1,9,0,31168,1,0,0
69482,CA,Large Gap,444,34,2,0,0,80060,0.3945205,0,0
69483,CA,No Gap,638,47,3,6,1,11216,1,0,0
69484,CA,Large Gap,504,21,2,12,0,29766,0.8931507,0,0
69485,CA,Large Gap,521,41,1,8,0,22193,1,0,1
69486,FL,No Gap,496,34,1,6,1,15851,0.8136986,0,0
69487,CA,Large Gap,689,24,1,1,0,47859,0.7369863,0,0
69488,CA,No Gap,578,60,2,3,0,18893,1,0,0
69489,CA,Large Gap,605,26,1,11,0,44551,0.8136986,0,0
69490,TX,Large Gap,552,19,1,0,0,50555,0.1424658,0,0
69491,WV,No Gap,482,61,1,5,0,44551,1,0,0
69492,CA,Large Gap,851,24,1,13,0,46650,0.8136986,0,0
69493,VA,Large Gap,443,35,1,9,0,48909,0.2219178,0,0
69494,TX,Large Gap,701,25,2,5,1,25434,1,0,0
69495,NY,Large Gap,602,70,1,4,2,75360,NA,0,0
69496,TX,Large Gap,554,50,1,10,0,33170,0.1424658,0,0
69497,NY,No Gap,473,34,1,1,0,31168,1,0,0
69498,CA,Small Gap,811,23,1,2,0,21821,0.2273973,0,0
69499,VA,Large Gap,487,42,1,8,0,13268,0.7342466,0,0
69500,VA,Large Gap,852,31,1,7,2,47783,0.139726,0,0
69501,CA,No Gap,741,29,1,13,1,12014,0.4767123,0,0
69502,NY,No Gap,452,19,3,3,3,50985,0.1780822,0,0
69503,NY,No Gap,374,47,3,5,0,33599,1,0,0
69504,NY,Large Gap,458,45,1,11,0,18481,0.139726,0,0
69505,NY,No Gap,569,47,3,6,0,52523,1,3300,1
69506,NY,No Gap,440,48,3,4,0,52523,1,0,0
69507,NY,No Gap,329,49,5,11,0,24871,1,0,0
69508,NY,No Gap,466,49,5,0,1,33776,1,0,0
69509,CA,Small Gap,512,44,1,22,1,14904,0.139726,0,0
69510,CA,Large Gap,740,25,1,13,0,50175,1,0,0
69511,FL,Small Gap,346,32,3,13,0,24160,0.3041096,0,0
69512,VA,Large Gap,747,30,1,15,1,33170,NA,0,0
69513,TX,No Gap,769,50,1,15,1,19624,1,0,0
69514,CA,Large Gap,615,31,1,14,0,51684,0.2657534,0,0
69515,FL,Small Gap,722,50,1,16,1,29225,1,0,0
69516,VA,Large Gap,609,25,1,8,0,39233,0.1013699,0,0
69517,VA,Large Gap,431,40,1,11,0,17718,1,0,0
69518,NY,Small Gap,486,31,2,9,1,29766,0.6493151,0,0
69519,CA,No Gap,581,54,1,22,0,83020,1,0,0
69520,TX,No Gap,459,44,2,2,0,11418,0.0986301,0,0
69521,VA,Large Gap,653,39,3,12,0,68430,0.1178082,0,0
69522,NY,Large Gap,417,46,1,7,0,41000,0.3890411,0,0
69523,NY,No Gap,482,39,2,7,0,87720,1,0,0
69524,FL,Large Gap,735,51,1,21,0,50650,0.6739726,0,0
69525,CA,Large Gap,626,38,1,3,1,11892,1,0,0
69526,CA,No Gap,504,24,1,2,1,11216,1,0,0
69527,TX,Large Gap,596,36,2,25,1,62720,0.3041096,0,0
69528,TX,Large Gap,559,37,2,12,0,62720,0.3041096,1000,1
69529,CA,No Gap,729,25,1,14,0,46736,0.1424658,0,0
69530,CA,Large Gap,444,59,1,2,0,34704,0.0821918,0,0
69531,VA,Large Gap,638,31,2,10,0,48909,0.2273973,0,0
69532,CA,No Gap,432,67,1,22,1,44420,NA,0,0
69533,NY,No Gap,816,17,1,12,0,10300,0.139726,0,0
69534,TX,No Gap,538,34,1,5,1,17818,1,0,0
69535,CA,No Gap,640,34,1,22,0,12014,0.9972603,800,1
69536,CA,Large Gap,491,38,1,5,0,26290,0.6493151,0,0
69537,CA,No Gap,500,48,1,9,0,23377,1,0,0
69538,CA,Small Gap,458,25,1,14,1,10216,0.2876712,0,0
69539,VA,Large Gap,706,21,1,12,1,19694,1,0,0
69540,VA,Large Gap,486,31,1,20,0,41903,0.3479452,0,0
69541,FL,Small Gap,619,32,1,23,0,46736,1,0,0
69542,VA,Large Gap,634,45,2,13,0,11216,0.9260274,0,0
69543,NY,No Gap,684,48,3,6,3,17718,1,0,0
69544,CA,No Gap,777,34,1,0,1,23378,1,0,0
69545,CA,Small Gap,441,27,1,15,0,11573,0.0767123,0,0
69546,NY,No Gap,423,24,1,2,0,47381,1,0,0
69547,NY,No Gap,585,30,1,13,0,12447,0.139726,0,1
69548,TX,Small Gap,497,53,3,1,0,30541,1,0,0
69549,TX,No Gap,762,25,1,0,1,18526,1,0,0
69550,VA,Large Gap,481,30,1,2,0,42060,0.4082192,2300,1
69551,CA,Small Gap,512,43,2,13,0,19457,0.3890411,0,0
69552,VA,Large Gap,643,60,1,11,0,32561,0.0986301,0,0
69553,NY,No Gap,NA,23,1,28,3,44550,1,0,0
69554,VA,Large Gap,416,61,2,1,1,18960,0.1671233,0,0
69555,VA,Large Gap,641,39,1,10,0,47800,0.2273973,0,0
69556,NY,No Gap,649,50,3,6,0,28959,1,0,0
69557,CA,No Gap,419,33,2,6,0,57450,1,0,0
69558,CA,No Gap,448,30,2,8,0,57450,1,1300,1
69559,VA,Large Gap,672,41,1,16,0,15615,1,0,0
69560,CA,Small Gap,580,20,2,2,0,15615,1,0,0
69561,CA,No Gap,635,31,1,9,0,52523,0.3041096,0,0
69562,FL,Small Gap,594,33,3,0,3,25393,0.309589,0,0
69563,WV,No Gap,762,61,1,14,0,93030,1,0,0
69564,CA,No Gap,559,57,2,9,0,36410,0.6465753,0,0
69565,VA,Large Gap,487,40,2,2,0,62720,1,0,0
69566,NY,Small Gap,575,21,1,1,0,76130,1,0,0
69567,NY,Small Gap,547,57,1,11,0,29119,1,1000,1
69568,NY,No Gap,701,35,1,21,1,11246,0.1123288,0,0
69569,CA,No Gap,574,67,1,11,0,29858,0.2520548,0,0
69570,NY,Large Gap,513,55,2,3,0,81800,1,0,0
69571,NY,Small Gap,527,22,1,12,2,26596,0.5945205,0,0
69572,TX,No Gap,751,23,1,11,1,16890,1,0,0
69573,CA,No Gap,529,61,2,16,0,19624,1,0,0
69574,VA,Large Gap,661,46,2,13,0,50985,0.1369863,0,0
69575,CA,No Gap,713,26,1,1,0,28960,1,0,0
69576,VA,Large Gap,514,48,1,3,0,31168,1,0,0
69577,CA,Large Gap,NA,20,1,15,1,16809,0.3890411,0,0
69578,CA,No Gap,811,23,2,8,0,68680,NA,0,0
69579,TX,Large Gap,459,22,1,11,0,52523,NA,0,0
69580,NY,No Gap,372,73,2,18,0,46736,1,0,0
69581,NY,No Gap,501,69,2,7,0,46736,1,0,1
69582,VA,Large Gap,603,23,1,18,0,21888,0.6849315,0,0
69583,VA,Large Gap,714,42,1,19,0,81800,0.1123288,0,0
69584,VA,Large Gap,389,43,1,15,0,74160,0.109589,0,0
69585,NY,No Gap,385,65,3,16,0,48660,1,0,0
69586,VA,Large Gap,502,56,2,24,0,36429,0.2383562,0,0
69587,FL,No Gap,390,28,2,5,0,19694,1,0,0
69588,VA,Large Gap,420,45,2,5,0,38684,0.5616438,0,0
69589,VA,Large Gap,371,41,2,8,0,38684,0.5616438,600,1
69590,CA,No Gap,462,60,4,2,1,50985,1,0,0
69591,WV,Small Gap,714,42,1,15,0,83020,1,0,0
69592,VA,Large Gap,NA,38,1,11,1,10216,0.4273973,0,0
69593,FL,Small Gap,428,53,1,6,1,18071,1,0,0
69594,VA,Large Gap,811,28,1,15,1,10216,0.3890411,0,0
69595,FL,Large Gap,757,35,1,6,0,19694,0.0575342,0,0
69596,TX,No Gap,NA,56,1,2,4,16809,0.1780822,0,0
69597,FL,No Gap,793,23,1,2,0,19457,0.9863014,0,0
69598,TX,Large Gap,606,26,1,2,0,26596,0.6465753,0,0
69599,VA,Large Gap,657,39,1,8,1,46430,0.3342466,0,0
69600,FL,No Gap,450,27,1,13,1,25434,0.7315068,0,0
69601,CA,No Gap,693,21,1,6,0,17052,1,0,0
69602,CA,No Gap,685,20,1,5,0,42145,1,1000,1
69603,NY,No Gap,482,27,1,5,0,26596,0.9780822,5800,1
69604,CA,No Gap,499,45,2,6,1,61150,1,0,0
69605,TX,No Gap,816,36,3,8,3,11892,1,0,0
69606,VA,Large Gap,618,53,1,8,0,27938,0.1369863,0,0
69607,FL,No Gap,640,41,4,16,1,19892,0.3890411,0,0
69608,CA,Small Gap,695,47,3,4,0,53310,1,0,0
69609,VA,Large Gap,466,31,1,2,0,31168,1,0,0
69610,CA,Small Gap,497,31,1,14,0,48580,0.2246575,0,0
69611,TX,No Gap,613,36,3,0,0,23378,1,0,0
69612,CA,Large Gap,554,35,2,13,2,16809,0.2712329,0,0
69613,VA,Large Gap,593,40,2,6,0,46250,0.8958904,0,0
69614,VA,Large Gap,452,38,3,11,0,41000,0.3205479,0,0
69615,TX,No Gap,667,17,1,2,0,51487,0.1178082,0,0
69616,WV,Large Gap,471,31,1,16,0,62720,0.309589,0,0
69617,TX,No Gap,770,28,1,5,0,41014,0.1616438,0,0
69618,CA,Large Gap,712,48,2,11,0,10216,0.8273973,0,0
69619,CA,No Gap,515,39,1,15,0,27741,0.630137,0,0
69620,NY,No Gap,463,52,3,12,0,17818,0.2465753,2400,1
69621,NY,No Gap,717,50,3,3,1,17818,0.2465753,0,0
69622,NY,No Gap,465,36,2,4,0,62720,0.2246575,0,0
69623,CA,Large Gap,456,26,1,14,0,17830,1,0,0
69624,CA,No Gap,554,32,1,20,0,10905,0.2219178,0,0
69625,VA,Large Gap,489,28,2,4,0,25415,0.5753425,0,0
69626,CA,No Gap,645,32,1,12,1,15500,0.4027397,0,0
69627,WV,Large Gap,536,46,2,2,0,38403,0.6958904,0,1
69628,WV,Large Gap,463,44,2,20,1,38403,1,0,0
69629,FL,No Gap,684,22,1,1,2,41000,1,0,0
69630,CA,No Gap,692,47,3,12,0,42060,1,0,0
69631,CA,No Gap,467,50,3,5,1,42060,1,0,1
69632,NY,Small Gap,602,66,3,1,1,52320,1,0,0
69633,CA,No Gap,542,43,3,3,0,26422,1,0,0
